"","season","50%","2.5%","97.5%","25%","75%","avg","ci_min","ci_max","ci_low","ci_high"
"1","Winter_tot_chin_sum",87.5844423928475,49.9732430504596,149.039443883032,72.1300911829348,105.308436457221,87.5844423928475,49.9732430504596,149.039443883032,72.1300911829348,105.308436457221
"2","Spring_tot_chin_sum",90.7176590645059,52.2995245098423,154.102881281789,75.2149923340222,109.228499430023,90.7176590645059,52.2995245098423,154.102881281789,75.2149923340222,109.228499430023
"3","Summer_tot_chin_sum",47.3497596104823,15.0803772590682,107.154142461258,33.6576693110353,64.6739608510565,47.3497596104823,15.0803772590682,107.154142461258,33.6576693110353,64.6739608510565
