"","season","50%","2.5%","97.5%","25%","75%","avg","ci_min","ci_max","ci_low","ci_high"
"1","Winter_tot_biomass_Chinook_age0_sum",42.5330295049265,19.7907002322162,87.4728774408337,32.1366120567362,55.7675357254378,42.5330295049265,19.7907002322162,87.4728774408337,32.1366120567362,55.7675357254378
"2","Spring_tot_biomass_Chinook_age0_sum",38.2423818933914,21.6407796023192,65.8301666114052,31.6592013477756,46.154543154273,38.2423818933914,21.6407796023192,65.8301666114052,31.6592013477756,46.154543154273
"3","Summer_tot_biomass_Chinook_age0_sum",21.463254755335,7.04870211835655,49.5473869646167,15.2141403410559,29.1132944535903,21.463254755335,7.04870211835655,49.5473869646167,15.2141403410559,29.1132944535903
